ID,price_doc
103063,100000
103064,100000
103065,100000
103066,100000
103067,100000
103068,100000
103069,100000
103070,100000
103071,100000
103072,100000
103073,100000
103074,100000
103075,100000
103076,100000
103077,100000
103078,100000
103079,100000
103080,100000
103081,100000
103082,100000
103083,100000
103084,100000
103085,100000
103086,100000
103087,100000
103088,100000
103089,100000
103090,100000
103091,100000
103092,100000
103093,100000
103094,100000
103095,100000
103096,100000
103097,100000
103098,100000
103099,100000
103100,100000
103101,100000
103102,100000
103103,100000
103104,100000
103105,100000
103106,100000
103107,100000
103108,100000
103109,100000
103110,100000
103111,100000
103112,100000
103113,100000
103114,100000
103115,100000
103116,100000
103117,100000
103118,100000
103119,100000
103120,100000
103121,100000
103122,100000
103123,100000
103124,100000
103125,100000
103126,100000
103127,100000
103128,100000
103129,100000
103130,100000
103131,100000
103132,100000
103133,100000
103134,100000
103135,100000
103136,100000
103137,100000
103138,100000
103139,100000
103140,100000
103141,100000
103142,100000
103143,100000
103144,100000
103145,100000
103146,100000
103147,100000
103148,100000
103149,100000
103150,100000
103151,100000
103152,100000
103153,100000
103154,100000
103155,100000
103156,100000
103157,100000
103158,100000
103159,100000
103160,100000
103161,100000
103162,100000
103163,100000
103164,100000
103165,100000
103166,100000
103167,100000
103168,100000
103169,100000
103170,100000
103171,100000
103172,100000
103173,100000
103174,100000
103175,100000
103176,100000
103177,100000
103178,100000
103179,100000
103180,100000
103181,100000
103182,100000
103183,100000
103184,100000
103185,100000
103186,100000
103187,100000
103188,100000
103189,100000
103190,100000
103191,100000
103192,100000
103193,100000
103194,100000
103195,100000
103196,100000
103197,100000
103198,100000
103199,100000
103200,100000
103201,100000
103202,100000
103203,100000
103204,100000
103205,100000
103206,100000
103207,100000
103208,100000
103209,100000
103210,100000
103211,100000
103212,100000
103213,100000
103214,100000
103215,100000
103216,100000
103217,100000
103218,100000
103219,100000
103220,100000
103221,100000
103222,100000
103223,100000
103224,100000
103225,100000
103226,100000
103227,100000
103228,100000
103229,100000
103230,100000
103231,100000
103232,100000
103233,100000
103234,100000
103235,100000
103236,100000
103237,100000
103238,100000
103239,100000
103240,100000
103241,100000
103242,100000
103243,100000
103244,100000
103245,100000
103246,100000
103247,100000
103248,100000
103249,100000
103250,100000
103251,100000
103252,100000
103253,100000
103254,100000
103255,100000
103256,100000
103257,100000
103258,100000
103259,100000
103260,100000
103261,100000
103262,100000
103263,100000
103264,100000
103265,100000
103266,100000
103267,100000
103268,100000
103269,100000
103270,100000
103271,100000
103272,100000
103273,100000
103274,100000
103275,100000
103276,100000
103277,100000
103278,100000
103279,100000
103280,100000
103281,100000
103282,100000
103283,100000
103284,100000
103285,100000
103286,100000
103287,100000
103288,100000
103289,100000
103290,100000
103291,100000
103292,100000
103293,100000
103294,100000
103295,100000
103296,100000
103297,100000
103298,100000
103299,100000
103300,100000
103301,100000
103302,100000
103303,100000
103304,100000
103305,100000
103306,100000
103307,100000
103308,100000
103309,100000
103310,100000
103311,100000
103312,100000
103313,100000
103314,100000
103315,100000
103316,100000
103317,100000
103318,100000
103319,100000
103320,100000
103321,100000
103322,100000
103323,100000
103324,100000
103325,100000
103326,100000
103327,100000
103328,100000
103329,100000
103330,100000
103331,100000
103332,100000
103333,100000
103334,100000
103335,100000
103336,100000
103337,100000
103338,100000
103339,100000
103340,100000
103341,100000
103342,100000
103343,100000
103344,100000
103345,100000
103346,100000
103347,100000
103348,100000
103349,100000
103350,100000
103351,100000
103352,100000
103353,100000
103354,100000
103355,100000
103356,100000
103357,100000
103358,100000
103359,100000
103360,100000
103361,100000
103362,100000
103363,100000
103364,100000
103365,100000
103366,100000
103367,100000
103368,100000
103369,100000
103370,100000
103371,100000
103372,100000
103373,100000
103374,100000
103375,100000
103376,100000
103377,100000
103378,100000
103379,100000
103380,100000
103381,100000
103382,100000
103383,100000
103384,100000
103385,100000
103386,100000
103387,100000
103388,100000
103389,100000
103390,100000
103391,100000
103392,100000
103393,100000
103394,100000
103395,100000
103396,100000
103397,100000
103398,100000
103399,100000
103400,100000
103401,100000
103402,100000
103403,100000
103404,100000
103405,100000
103406,100000
103407,100000
103408,100000
103409,100000
103410,100000
103411,100000
103412,100000
103413,100000
103414,100000
103415,100000
103416,100000
103417,100000
103418,100000
103419,100000
103420,100000
103421,100000
103422,100000
103423,100000
103424,100000
103425,100000
103426,100000
103427,100000
103428,100000
103429,100000
103430,100000
103431,100000
103432,100000
103433,100000
103434,100000
103435,100000
103436,100000
103437,100000
103438,100000
103439,100000
103440,100000
103441,100000
103442,100000
103443,100000
103444,100000
103445,100000
103446,100000
103447,100000
103448,100000
103449,100000
103450,100000
103451,100000
103452,100000
103453,100000
103454,100000
103455,100000
103456,100000
103457,100000
103458,100000
103459,100000
103460,100000
103461,100000
103462,100000
103463,100000
103464,100000
103465,100000
103466,100000
103467,100000
103468,100000
103469,100000
103470,100000
103471,100000
103472,100000
103473,100000
103474,100000
103475,100000
103476,100000
103477,100000
103478,100000
103479,100000
103480,100000
103481,100000
103482,100000
103483,100000
103484,100000
103485,100000
103486,100000
103487,100000
103488,100000
103489,100000
103490,100000
103491,100000
103492,100000
103493,100000
103494,100000
103495,100000
103496,100000
103497,100000
103498,100000
103499,100000
103500,100000
103501,100000
103502,100000
103503,100000
103504,100000
103505,100000
103506,100000
103507,100000
103508,100000
103509,100000
103510,100000
103511,100000
103512,100000
103513,100000
103514,100000
103515,100000
103516,100000
103517,100000
103518,100000
103519,100000
103520,100000
103521,100000
103522,100000
103523,100000
103524,100000
103525,100000
103526,100000
103527,100000
103528,100000
103529,100000
103530,100000
103531,100000
103532,100000
103533,100000
103534,100000
103535,100000
103536,100000
103537,100000
103538,100000
103539,100000
103540,100000
103541,100000
103542,100000
103543,100000
103544,100000
103545,100000
103546,100000
103547,100000
103548,100000
103549,100000
103550,100000
103551,100000
103552,100000
103553,100000
103554,100000
103555,100000
103556,100000
103557,100000
103558,100000
103559,100000
103560,100000
103561,100000
103562,100000
103563,100000
103564,100000
103565,100000
103566,100000
103567,100000
103568,100000
103569,100000
103570,100000
103571,100000
103572,100000
103573,100000
103574,100000
103575,100000
103576,100000
103577,100000
103578,100000
103579,100000
103580,100000
103581,100000
103582,100000
103583,100000
103584,100000
103585,100000
103586,100000
103587,100000
103588,100000
103589,100000
103590,100000
103591,100000
103592,100000
103593,100000
103594,100000
103595,100000
103596,100000
103597,100000
103598,100000
103599,100000
103600,100000
103601,100000
103602,100000
103603,100000
103604,100000
103605,100000
103606,100000
103607,100000
103608,100000
103609,100000
103610,100000
103611,100000
103612,100000
103613,100000
103614,100000
103615,100000
103616,100000
103617,100000
103618,100000
103619,100000
103620,100000
103621,100000
103622,100000
103623,100000
103624,100000
103625,100000
103626,100000
103627,100000
103628,100000
103629,100000
103630,100000
103631,100000
103632,100000
103633,100000
103634,100000
103635,100000
103636,100000
103637,100000
103638,100000
103639,100000
103640,100000
103641,100000
103642,100000
103643,100000
103644,100000
103645,100000
103646,100000
103647,100000
103648,100000
103649,100000
103650,100000
103651,100000
103652,100000
103653,100000
103654,100000
103655,100000
103656,100000
103657,100000
103658,100000
103659,100000
103660,100000
103661,100000
103662,100000
103663,100000
103664,100000
103665,100000
103666,100000
103667,100000
103668,100000
103669,100000
103670,100000
103671,100000
103672,100000
103673,100000
103674,100000
103675,100000
103676,100000
103677,100000
103678,100000
103679,100000
103680,100000
103681,100000
103682,100000
103683,100000
103684,100000
103685,100000
103686,100000
103687,100000
103688,100000
103689,100000
103690,100000
103691,100000
103692,100000
103693,100000
103694,100000
103695,100000
103696,100000
103697,100000
103698,100000
103699,100000
103700,100000
103701,100000
103702,100000
103703,100000
103704,100000
103705,100000
103706,100000
103707,100000
103708,100000
103709,100000
103710,100000
103711,100000
103712,100000
103713,100000
103714,100000
103715,100000
103716,100000
103717,100000
103718,100000
103719,100000
103720,100000
103721,100000
103722,100000
103723,100000
103724,100000
103725,100000
103726,100000
103727,100000
103728,100000
103729,100000
103730,100000
103731,100000
103732,100000
103733,100000
103734,100000
103735,100000
103736,100000
103737,100000
103738,100000
103739,100000
103740,100000
103741,100000
103742,100000
103743,100000
103744,100000
103745,100000
103746,100000
103747,100000
103748,100000
103749,100000
103750,100000
103751,100000
103752,100000
103753,100000
103754,100000
103755,100000
103756,100000
103757,100000
103758,100000
103759,100000
103760,100000
103761,100000
103762,100000
103763,100000
103764,100000
103765,100000
103766,100000
103767,100000
103768,100000
103769,100000
103770,100000
103771,100000
103772,100000
103773,100000
103774,100000
103775,100000
103776,100000
103777,100000
103778,100000
103779,100000
103780,100000
103781,100000
103782,100000
103783,100000
103784,100000
103785,100000
103786,100000
103787,100000
103788,100000
103789,100000
103790,100000
103791,100000
103792,100000
103793,100000
103794,100000
103795,100000
103796,100000
103797,100000
103798,100000
103799,100000
103800,100000
103801,100000
103802,100000
103803,100000
103804,100000
103805,100000
103806,100000
103807,100000
103808,100000
103809,100000
103810,100000
103811,100000
103812,100000
103813,100000
103814,100000
103815,100000
103816,100000
103817,100000
103818,100000
103819,100000
103820,100000
103821,100000
103822,100000
103823,100000
103824,100000
103825,100000
103826,100000
103827,100000
103828,100000
103829,100000
103830,100000
103831,100000
103832,100000
103833,100000
103834,100000
103835,100000
103836,100000
103837,100000
103838,100000
103839,100000
103840,100000
103841,100000
103842,100000
103843,100000
103844,100000
103845,100000
103846,100000
103847,100000
103848,100000
103849,100000
103850,100000
103851,100000
103852,100000
103853,100000
103854,100000
103855,100000
103856,100000
103857,100000
103858,100000
103859,100000
103860,100000
103861,100000
103862,100000
103863,100000
103864,100000
103865,100000
103866,100000
103867,100000
103868,100000
103869,100000
103870,100000
103871,100000
103872,100000
103873,100000
103874,100000
103875,100000
103876,100000
103877,100000
103878,100000
103879,100000
103880,100000
103881,100000
103882,100000
103883,100000
103884,100000
103885,100000
103886,100000
103887,100000
103888,100000
103889,100000
103890,100000
103891,100000
103892,100000
103893,100000
103894,100000
103895,100000
103896,100000
103897,100000
103898,100000
103899,100000
103900,100000
103901,100000
103902,100000
103903,100000
103904,100000
103905,100000
103906,100000
103907,100000
103908,100000
103909,100000
103910,100000
103911,100000
103912,100000
103913,100000
103914,100000
103915,100000
103916,100000
103917,100000
103918,100000
103919,100000
103920,100000
103921,100000
103922,100000
103923,100000
103924,100000
103925,100000
103926,100000
103927,100000
103928,100000
103929,100000
103930,100000
103931,100000
103932,100000
103933,100000
103934,100000
103935,100000
103936,100000
103937,100000
103938,100000
103939,100000
103940,100000
103941,100000
103942,100000
103943,100000
103944,100000
103945,100000
103946,100000
103947,100000
103948,100000
103949,100000
103950,100000
103951,100000
103952,100000
103953,100000
103954,100000
103955,100000
103956,100000
103957,100000
103958,100000
103959,100000
103960,100000
103961,100000
103962,100000
103963,100000
103964,100000
103965,100000
103966,100000
103967,100000
103968,100000
103969,100000
103970,100000
103971,100000
103972,100000
103973,100000
103974,100000
103975,100000
103976,100000
103977,100000
103978,100000
103979,100000
103980,100000
103981,100000
103982,100000
103983,100000
103984,100000
103985,100000
103986,100000
103987,100000
103988,100000
103989,100000
103990,100000
103991,100000
103992,100000
103993,100000
103994,100000
103995,100000
103996,100000
103997,100000
103998,100000
103999,100000
104000,100000
104001,100000
104002,100000
104003,100000
104004,100000
104005,100000
104006,100000
104007,100000
104008,100000
104009,100000
104010,100000
104011,100000
104012,100000
104013,100000
104014,100000
104015,100000
104016,100000
104017,100000
104018,100000
104019,100000
104020,100000
104021,100000
104022,100000
104023,100000
104024,100000
104025,100000
104026,100000
104027,100000
104028,100000
104029,100000
104030,100000
104031,100000
104032,100000
104033,100000
104034,100000
104035,100000
104036,100000
104037,100000
104038,100000
104039,100000
104040,100000
104041,100000
104042,100000
104043,100000
104044,100000
104045,100000
104046,100000
104047,100000
104048,100000
104049,100000
104050,100000
104051,100000
104052,100000
104053,100000
104054,100000
104055,100000
104056,100000
104057,100000
104058,100000
104059,100000
104060,100000
104061,100000
104062,100000
104063,100000
104064,100000
104065,100000
104066,100000
104067,100000
104068,100000
104069,100000
104070,100000
104071,100000
104072,100000
104073,100000
104074,100000
104075,100000
104076,100000
104077,100000
104078,100000
104079,100000
104080,100000
104081,100000
104082,100000
104083,100000
104084,100000
104085,100000
104086,100000
104087,100000
104088,100000
104089,100000
104090,100000
104091,100000
104092,100000
104093,100000
104094,100000
104095,100000
104096,100000
104097,100000
104098,100000
104099,100000
104100,100000
104101,100000
104102,100000
104103,100000
104104,100000
104105,100000
104106,100000
104107,100000
104108,100000
104109,100000
104110,100000
104111,100000
104112,100000
104113,100000
104114,100000
104115,100000
104116,100000
104117,100000
104118,100000
104119,100000
104120,100000
104121,100000
104122,100000
104123,100000
104124,100000
104125,100000
104126,100000
104127,100000
104128,100000
104129,100000
104130,100000
104131,100000
104132,100000
104133,100000
104134,100000
104135,100000
104136,100000
104137,100000
104138,100000
104139,100000
104140,100000
104141,100000
104142,100000
104143,100000
104144,100000
104145,100000
104146,100000
104147,100000
104148,100000
104149,100000
104150,100000
104151,100000
104152,100000
104153,100000
104154,100000
104155,100000
104156,100000
104157,100000
104158,100000
104159,100000
104160,100000
104161,100000
104162,100000
104163,100000
104164,100000
104165,100000
104166,100000
104167,100000
104168,100000
104169,100000
104170,100000
104171,100000
104172,100000
104173,100000
104174,100000
104175,100000
104176,100000
104177,100000
104178,100000
104179,100000
104180,100000
104181,100000
104182,100000
104183,100000
104184,100000
104185,100000
104186,100000
104187,100000
104188,100000
104189,100000
104190,100000
104191,100000
104192,100000
104193,100000
104194,100000
104195,100000
104196,100000
104197,100000
104198,100000
104199,100000
104200,100000
104201,100000
104202,100000
104203,100000
104204,100000
104205,100000
104206,100000
104207,100000
104208,100000
104209,100000
104210,100000
104211,100000
104212,100000
104213,100000
104214,100000
104215,100000
104216,100000
104217,100000
104218,100000
104219,100000
104220,100000
104221,100000
104222,100000
104223,100000
104224,100000
104225,100000
104226,100000
104227,100000
104228,100000
104229,100000
104230,100000
104231,100000
104232,100000
104233,100000
104234,100000
104235,100000
104236,100000
104237,100000
104238,100000
104239,100000
104240,100000
104241,100000
104242,100000
104243,100000
104244,100000
104245,100000
104246,100000
104247,100000
104248,100000
104249,100000
104250,100000
104251,100000
104252,100000
104253,100000
104254,100000
104255,100000
104256,100000
104257,100000
104258,100000
104259,100000
104260,100000
104261,100000
104262,100000
104263,100000
104264,100000
104265,100000
104266,100000
104267,100000
104268,100000
104269,100000
104270,100000
104271,100000
104272,100000
104273,100000
104274,100000
104275,100000
104276,100000
104277,100000
104278,100000
104279,100000
104280,100000
104281,100000
104282,100000
104283,100000
104284,100000
104285,100000
104286,100000
104287,100000
104288,100000
104289,100000
104290,100000
104291,100000
104292,100000
104293,100000
104294,100000
104295,100000
104296,100000
104297,100000
104298,100000
104299,100000
104300,100000
104301,100000
104302,100000
104303,100000
104304,100000
104305,100000
104306,100000
104307,100000
104308,100000
104309,100000
104310,100000
104311,100000
104312,100000
104313,100000
104314,100000
104315,100000
104316,100000
104317,100000
104318,100000
104319,100000
104320,100000
104321,100000
104322,100000
104323,100000
104324,100000
104325,100000
104326,100000
104327,100000
104328,100000
104329,100000
104330,100000
104331,100000
104332,100000
104333,100000
104334,100000
104335,100000
104336,100000
104337,100000
104338,100000
104339,100000
104340,100000
104341,100000
104342,100000
104343,100000
104344,100000
104345,100000
104346,100000
104347,100000
104348,100000
104349,100000
104350,100000
104351,100000
104352,100000
104353,100000
104354,100000
104355,100000
104356,100000
104357,100000
104358,100000
104359,100000
104360,100000
104361,100000
104362,100000
104363,100000
104364,100000
104365,100000
104366,100000
104367,100000
104368,100000
104369,100000
104370,100000
104371,100000
104372,100000
104373,100000
104374,100000
104375,100000
104376,100000
104377,100000
104378,100000
104379,100000
104380,100000
104381,100000
104382,100000
104383,100000
104384,100000
104385,100000
104386,100000
104387,100000
104388,100000
104389,100000
104390,100000
104391,100000
104392,100000
104393,100000
104394,100000
104395,100000
104396,100000
104397,100000
104398,100000
104399,100000
104400,100000
104401,100000
104402,100000
104403,100000
104404,100000
104405,100000
104406,100000
104407,100000
104408,100000
104409,100000
104410,100000
104411,100000
104412,100000
104413,100000
104414,100000
104415,100000
104416,100000
104417,100000
104418,100000
104419,100000
104420,100000
104421,100000
104422,100000
104423,100000
104424,100000
104425,100000
104426,100000
104427,100000
104428,100000
104429,100000
104430,100000
104431,100000
104432,100000
104433,100000
104434,100000
104435,100000
104436,100000
104437,100000
104438,100000
104439,100000
104440,100000
104441,100000
104442,100000
104443,100000
104444,100000
104445,100000
104446,100000
104447,100000
104448,100000
104449,100000
104450,100000
104451,100000
104452,100000
104453,100000
104454,100000
104455,100000
104456,100000
104457,100000
104458,100000
104459,100000
104460,100000
104461,100000
104462,100000
104463,100000
104464,100000
104465,100000
104466,100000
104467,100000
104468,100000
104469,100000
104470,100000
104471,100000
104472,100000
104473,100000
104474,100000
104475,100000
104476,100000
104477,100000
104478,100000
104479,100000
104480,100000
104481,100000
104482,100000
104483,100000
104484,100000
104485,100000
104486,100000
104487,100000
104488,100000
104489,100000
104490,100000
104491,100000
104492,100000
104493,100000
104494,100000
104495,100000
104496,100000
104497,100000
104498,100000
104499,100000
104500,100000
104501,100000
104502,100000
104503,100000
104504,100000
104505,100000
104506,100000
104507,100000
104508,100000
104509,100000
104510,100000
104511,100000
104512,100000
104513,100000
104514,100000
104515,100000
104516,100000
104517,100000
104518,100000
104519,100000
104520,100000
104521,100000
104522,100000
104523,100000
104524,100000
104525,100000
104526,100000
104527,100000
104528,100000
104529,100000
104530,100000
104531,100000
104532,100000
104533,100000
104534,100000
104535,100000
104536,100000
104537,100000
104538,100000
104539,100000
104540,100000
104541,100000
104542,100000
104543,100000
104544,100000
104545,100000
104546,100000
104547,100000
104548,100000
104549,100000
104550,100000
104551,100000
104552,100000
104553,100000
104554,100000
104555,100000
104556,100000
104557,100000
104558,100000
104559,100000
104560,100000
104561,100000
104562,100000
104563,100000
104564,100000
104565,100000
104566,100000
104567,100000
104568,100000
104569,100000
104570,100000
104571,100000
104572,100000
104573,100000
104574,100000
104575,100000
104576,100000
104577,100000
104578,100000
104579,100000
104580,100000
104581,100000
104582,100000
104583,100000
104584,100000
104585,100000
104586,100000
104587,100000
104588,100000
104589,100000
104590,100000
104591,100000
104592,100000
104593,100000
104594,100000
104595,100000
104596,100000
104597,100000
104598,100000
104599,100000
104600,100000
104601,100000
104602,100000
104603,100000
104604,100000
104605,100000
104606,100000
104607,100000
104608,100000
104609,100000
104610,100000
104611,100000
104612,100000
104613,100000
104614,100000
104615,100000
104616,100000
104617,100000
104618,100000
104619,100000
104620,100000
104621,100000
104622,100000
104623,100000
104624,100000
104625,100000
104626,100000
104627,100000
104628,100000
104629,100000
104630,100000
104631,100000
104632,100000
104633,100000
104634,100000
104635,100000
104636,100000
104637,100000
104638,100000
104639,100000
104640,100000
104641,100000
104642,100000
104643,100000
104644,100000
104645,100000
104646,100000
104647,100000
104648,100000
104649,100000
104650,100000
104651,100000
104652,100000
104653,100000
104654,100000
104655,100000
104656,100000
104657,100000
104658,100000
104659,100000
104660,100000
104661,100000
104662,100000
104663,100000
104664,100000
104665,100000
104666,100000
104667,100000
104668,100000
104669,100000
104670,100000
104671,100000
104672,100000
104673,100000
104674,100000
104675,100000
104676,100000
104677,100000
104678,100000
104679,100000
104680,100000
104681,100000
104682,100000
104683,100000
104684,100000
104685,100000
104686,100000
104687,100000
104688,100000
104689,100000
104690,100000
104691,100000
104692,100000
104693,100000
104694,100000
104695,100000
104696,100000
104697,100000
104698,100000
104699,100000
104700,100000
104701,100000
104702,100000
104703,100000
104704,100000
104705,100000
104706,100000
104707,100000
104708,100000
104709,100000
104710,100000
104711,100000
104712,100000
104713,100000
104714,100000
104715,100000
104716,100000
104717,100000
104718,100000
104719,100000
104720,100000
104721,100000
104722,100000
104723,100000
104724,100000
104725,100000
104726,100000
104727,100000
104728,100000
104729,100000
104730,100000
104731,100000
104732,100000
104733,100000
104734,100000
104735,100000
104736,100000
104737,100000
104738,100000
104739,100000
104740,100000
104741,100000
104742,100000
104743,100000
104744,100000
104745,100000
104746,100000
104747,100000
104748,100000
104749,100000
104750,100000
104751,100000
104752,100000
104753,100000
104754,100000
104755,100000
104756,100000
104757,100000
104758,100000
104759,100000
104760,100000
104761,100000
104762,100000
104763,100000
104764,100000
104765,100000
104766,100000
104767,100000
104768,100000
104769,100000
104770,100000
104771,100000
104772,100000
104773,100000
104774,100000
104775,100000
104776,100000
104777,100000
104778,100000
104779,100000
104780,100000
104781,100000
104782,100000
104783,100000
104784,100000
104785,100000
104786,100000
104787,100000
104788,100000
104789,100000
104790,100000
104791,100000
104792,100000
104793,100000
104794,100000
104795,100000
104796,100000
104797,100000
104798,100000
104799,100000
104800,100000
104801,100000
104802,100000
104803,100000
104804,100000
104805,100000
104806,100000
104807,100000
104808,100000
104809,100000
104810,100000
104811,100000
104812,100000
104813,100000
104814,100000
104815,100000
104816,100000
104817,100000
104818,100000
104819,100000
104820,100000
104821,100000
104822,100000
104823,100000
104824,100000
104825,100000
104826,100000
104827,100000
104828,100000
104829,100000
104830,100000
104831,100000
104832,100000
104833,100000
104834,100000
104835,100000
104836,100000
104837,100000
104838,100000
104839,100000
104840,100000
104841,100000
104842,100000
104843,100000
104844,100000
104845,100000
104846,100000
104847,100000
104848,100000
104849,100000
104850,100000
104851,100000
104852,100000
104853,100000
104854,100000
104855,100000
104856,100000
104857,100000
104858,100000
104859,100000
104860,100000
104861,100000
104862,100000
104863,100000
104864,100000
104865,100000
104866,100000
104867,100000
104868,100000
104869,100000
104870,100000
104871,100000
104872,100000
104873,100000
104874,100000
104875,100000
104876,100000
104877,100000
104878,100000
104879,100000
104880,100000
104881,100000
104882,100000
104883,100000
104884,100000
104885,100000
104886,100000
104887,100000
104888,100000
104889,100000
104890,100000
104891,100000
104892,100000
104893,100000
104894,100000
104895,100000
104896,100000
104897,100000
104898,100000
104899,100000
104900,100000
104901,100000
104902,100000
104903,100000
104904,100000
104905,100000
104906,100000
104907,100000
104908,100000
104909,100000
104910,100000
104911,100000
104912,100000
104913,100000
104914,100000
104915,100000
104916,100000
104917,100000
104918,100000
104919,100000
104920,100000
104921,100000
104922,100000
104923,100000
104924,100000
104925,100000
104926,100000
104927,100000
104928,100000
104929,100000
104930,100000
104931,100000
104932,100000
104933,100000
104934,100000
104935,100000
104936,100000
104937,100000
104938,100000
104939,100000
104940,100000
104941,100000
104942,100000
104943,100000
104944,100000
104945,100000
104946,100000
104947,100000
104948,100000
104949,100000
104950,100000
104951,100000
104952,100000
104953,100000
104954,100000
104955,100000
104956,100000
104957,100000
104958,100000
104959,100000
104960,100000
104961,100000
104962,100000
104963,100000
104964,100000
104965,100000
104966,100000
104967,100000
104968,100000
104969,100000
104970,100000
104971,100000
104972,100000
104973,100000
104974,100000
104975,100000
104976,100000
104977,100000
104978,100000
104979,100000
104980,100000
104981,100000
104982,100000
104983,100000
104984,100000
104985,100000
104986,100000
104987,100000
104988,100000
104989,100000
104990,100000
104991,100000
104992,100000
104993,100000
104994,100000
104995,100000
104996,100000
104997,100000
104998,100000
104999,100000
105000,100000
105001,100000
105002,100000
105003,100000
105004,100000
105005,100000
105006,100000
105007,100000
105008,100000
105009,100000
105010,100000
105011,100000
105012,100000
105013,100000
105014,100000
105015,100000
105016,100000
105017,100000
105018,100000
105019,100000
105020,100000
105021,100000
105022,100000
105023,100000
105024,100000
105025,100000
105026,100000
105027,100000
105028,100000
105029,100000
105030,100000
105031,100000
105032,100000
105033,100000
105034,100000
105035,100000
105036,100000
105037,100000
105038,100000
105039,100000
105040,100000
105041,100000
105042,100000
105043,100000
105044,100000
105045,100000
105046,100000
105047,100000
105048,100000
105049,100000
105050,100000
105051,100000
105052,100000
105053,100000
105054,100000
105055,100000
105056,100000
105057,100000
105058,100000
105059,100000
105060,100000
105061,100000
105062,100000
105063,100000
105064,100000
105065,100000
105066,100000
105067,100000
105068,100000
105069,100000
105070,100000
105071,100000
105072,100000
105073,100000
105074,100000
105075,100000
105076,100000
105077,100000
105078,100000
105079,100000
105080,100000
105081,100000
105082,100000
105083,100000
105084,100000
105085,100000
105086,100000
105087,100000
105088,100000
105089,100000
105090,100000
105091,100000
105092,100000
105093,100000
105094,100000
105095,100000
105096,100000
105097,100000
105098,100000
105099,100000
105100,100000
105101,100000
105102,100000
105103,100000
105104,100000
105105,100000
105106,100000
105107,100000
105108,100000
105109,100000
105110,100000
105111,100000
105112,100000
105113,100000
105114,100000
105115,100000
105116,100000
105117,100000
105118,100000
105119,100000
105120,100000
105121,100000
105122,100000
105123,100000
105124,100000
105125,100000
105126,100000
105127,100000
105128,100000
105129,100000
105130,100000
105131,100000
105132,100000
105133,100000
105134,100000
105135,100000
105136,100000
105137,100000
105138,100000
105139,100000
105140,100000
105141,100000
105142,100000
105143,100000
105144,100000
105145,100000
105146,100000
105147,100000
105148,100000
105149,100000
105150,100000
105151,100000
105152,100000
105153,100000
105154,100000
105155,100000
105156,100000
105157,100000
105158,100000
105159,100000
105160,100000
105161,100000
105162,100000
105163,100000
105164,100000
105165,100000
105166,100000
105167,100000
105168,100000
105169,100000
105170,100000
105171,100000
105172,100000
105173,100000
105174,100000
105175,100000
105176,100000
105177,100000
105178,100000
105179,100000
105180,100000
105181,100000
105182,100000
105183,100000
105184,100000
105185,100000
105186,100000
105187,100000
105188,100000
105189,100000
105190,100000
105191,100000
105192,100000
105193,100000
105194,100000
105195,100000
105196,100000
105197,100000
105198,100000
105199,100000
105200,100000
105201,100000
105202,100000
105203,100000
105204,100000
105205,100000
105206,100000
105207,100000
105208,100000
105209,100000
105210,100000
105211,100000
105212,100000
105213,100000
105214,100000
105215,100000
105216,100000
105217,100000
105218,100000
105219,100000
105220,100000
105221,100000
105222,100000
105223,100000
105224,100000
105225,100000
105226,100000
105227,100000
105228,100000
105229,100000
105230,100000
105231,100000
105232,100000
105233,100000
105234,100000
105235,100000
105236,100000
105237,100000
105238,100000
105239,100000
105240,100000
105241,100000
105242,100000
105243,100000
105244,100000
105245,100000
105246,100000
105247,100000
105248,100000
105249,100000
105250,100000
105251,100000
105252,100000
105253,100000
105254,100000
105255,100000
105256,100000
105257,100000
105258,100000
105259,100000
105260,100000
105261,100000
105262,100000
105263,100000
105264,100000
105265,100000
105266,100000
105267,100000
105268,100000
105269,100000
105270,100000
105271,100000
105272,100000
105273,100000
105274,100000
105275,100000
105276,100000
105277,100000
105278,100000
105279,100000
105280,100000
105281,100000
105282,100000
105283,100000
105284,100000
105285,100000
105286,100000
105287,100000
105288,100000
105289,100000
105290,100000
105291,100000
105292,100000
105293,100000
105294,100000
105295,100000
105296,100000
105297,100000
105298,100000
105299,100000
105300,100000
105301,100000
105302,100000
105303,100000
105304,100000
105305,100000
105306,100000
105307,100000
105308,100000
105309,100000
105310,100000
105311,100000
105312,100000
105313,100000
105314,100000
105315,100000
105316,100000
105317,100000
105318,100000
105319,100000
105320,100000
105321,100000
105322,100000
105323,100000
105324,100000
105325,100000
105326,100000
105327,100000
105328,100000
105329,100000
105330,100000
105331,100000
105332,100000
105333,100000
105334,100000
105335,100000
105336,100000
105337,100000
105338,100000
105339,100000
105340,100000
105341,100000
105342,100000
105343,100000
105344,100000
105345,100000
105346,100000
105347,100000
105348,100000
105349,100000
105350,100000
105351,100000
105352,100000
105353,100000
105354,100000
105355,100000
105356,100000
105357,100000
105358,100000
105359,100000
105360,100000
105361,100000
105362,100000
105363,100000
105364,100000
105365,100000
105366,100000
105367,100000
105368,100000
105369,100000
105370,100000
105371,100000
105372,100000
105373,100000
105374,100000
105375,100000
105376,100000
105377,100000
105378,100000
105379,100000
105380,100000
105381,100000
105382,100000
105383,100000
105384,100000
105385,100000
105386,100000
105387,100000
105388,100000
105389,100000
105390,100000
105391,100000
105392,100000
105393,100000
105394,100000
